FemaleFrequency,MaleFrequency
0.00233,0.00054
0.00204,0.00047
0.00256,0.00059
0.00467,0.00107
0.00175,4.00E-04
0.00447,0.00103
0.00233,0.00054
0.00292,0.00067
0.00034,8.00E-05
1.00E-05,0
0.01053,0.00242
0.00204,0.00047
0.00978,0.00225
0.00233,0.00054
0.00175,4.00E-04
0.00026,6.00E-05
0.00212,0.00049
0.00053,0.00012
0.00554,0.00128
0.00321,0.00074
0.00067,0.00016
0.00023,5.00E-05
0.00024,6.00E-05
0.00175,4.00E-04
0.00735,0.00169
0.00085,2.00E-04
0.00434,0.001
0.00215,5.00E-04
0.00467,0.00107
0.00042,1.00E-04
0.00204,0.00047
0.00014,3.00E-05
0.00263,0.00061
0.00425,0.00098
0.01084,0.0025
0.00175,4.00E-04
0.04097,0.00943
0.00084,0.00019
0.0036,0.00083
0.00204,0.00047
2.00E-05,1.00E-05
0.00175,4.00E-04
0.00017,4.00E-05
0.00204,0.00047
0.23499,0.0541
0.00705,0.00162
1.00E-05,0
0.00997,0.0023
1.00E-05,0
8.00E-04,0.00018
0.00647,0.00149
0.00023,5.00E-05
0.00137,0.00031
0.00211,0.00049
0.03321,0.00765
9.00E-04,0.00021
0.00011,3.00E-05
0.00175,4.00E-04
0.00175,4.00E-04
0.03219,0.00741
3.00E-04,7.00E-05
0.00233,0.00054
0.02434,0.0056
0.00026,6.00E-05
0.00377,0.00087
0.01264,0.00291
0.00233,0.00054
0.01312,0.00302
0.00063,0.00015
0.01231,0.00283
0.00263,6.00E-04
0.01718,0.00396
0.00175,4.00E-04
0.00286,0.00066
0.00817,0.00188
0.00379,0.00087
0.00263,6.00E-04
0.00011,3.00E-05
0.00175,4.00E-04
0.00998,0.0023
0.00979,0.00225
0.00042,1.00E-04
0.00207,0.00048
0.0018,0.00041
0.02155,0.00496
0.00045,1.00E-04
0,0
0.01489,0.00343
0.00209,0.00048
0.00175,4.00E-04
0.04281,0.00986
0.00189,0.00044
2.00E-05,0
2.00E-05,0
0.01786,0.00411
0.00034,8.00E-05
0.00171,0.00039
0.00067,0.00016
0.00292,0.00067
0.00013,3.00E-05
0.00341,0.00078
0.00704,0.00162
0.02565,0.0059
0.00175,4.00E-04
0.00175,4.00E-04
0.00023,5.00E-05
0.00011,3.00E-05
0.00421,0.00097
0.00175,4.00E-04
0.00018,4.00E-05
0.01481,0.00341
0.01309,0.00301
0.01026,0.00236
0.00253,0.00058
0.00175,4.00E-04
1.00E-05,0
0.00321,0.00074
0.01032,0.00238
0.00292,0.00067
0.00784,0.00181
0.00204,0.00047
0.01961,0.00451
0.0035,0.00081
0.00233,0.00054
0.00047,0.00011
0.03686,0.00849
0.00084,0.00019
1.00E-05,0
0.00817,0.00188
0.04493,0.01034
0.00043,1.00E-04
0.00285,0.00066
0.00044,1.00E-04
0.00321,0.00074
0.00204,0.00047
0.00115,0.00027
0.01752,0.00403
0.00019,4.00E-05
0.00054,0.00012
0.00669,0.00154
0.00108,0.00025
0.00034,8.00E-05
0.00425,0.00098
0.00044,1.00E-04
0.00112,0.00026
1.00E-05,0
0.00321,0.00074
0.0173,0.00398
0.06461,0.01487
0.00068,0.00016
0.00077,0.00018
0.00176,4.00E-04
0.00321,0.00074
0.00175,4.00E-04
0.00011,3.00E-05
4.00E-05,1.00E-05
0.02001,0.00461
0.00614,0.00141
0.00613,0.00141
0.01304,0.003
0.00113,0.00026
0.00385,0.00089
0.02143,0.00493
0.00175,4.00E-04
0.00379,0.00087
0.00149,0.00034
0.00292,0.00067
0.00012,3.00E-05
0.01165,0.00268
0.00175,4.00E-04
0.00162,0.00037
0.00104,0.00024
0.00292,0.00067
0.0102,0.00235
2.00E-05,0
0.0044,0.00101
0.03283,0.00756
0.00735,0.00169
1.00E-05,0
0.03135,0.00722
0.00158,0.00036
0.00642,0.00148
0.00379,0.00087
0.00106,0.00024
0.00328,0.00076
0.00676,0.00156
0.00011,3.00E-05
0.00114,0.00026
0.00337,0.00078
0.00077,0.00018
0.00493,0.00113
5.00E-05,1.00E-05
0.00204,0.00047
0.00377,0.00087
0.00253,0.00058
0.00066,0.00015
0.08356,0.01924
0.00108,0.00025
0.00525,0.00121
1.00E-05,0
0.00039,9.00E-05
0.00292,0.00067
0.00292,0.00067
3.00E-05,1.00E-05
0.00408,0.00094
2.00E-05,0
1.00E-05,0
0.00737,0.0017
0.01256,0.00289
0.00036,8.00E-05
0.00508,0.00117
0.00937,0.00216
0.0017,0.00039
0.00198,0.00046
0.01456,0.00335
0.06481,0.01492
0.00026,6.00E-05
0.00181,0.00042
1.00E-05,0
0.00321,0.00074
0.0104,0.00239
0.01548,0.00356
0.00085,2.00E-04
0.014,0.00322
0.00043,1.00E-04
5.00E-05,1.00E-05
0.00134,0.00031
0.0035,0.00081
0.00132,3.00E-04
0.00077,0.00018
9.00E-05,2.00E-05
0.01553,0.00357
0.00263,6.00E-04
0.00204,0.00047
0.00233,0.00054
0.00043,1.00E-04
0.00468,0.00108
0.00759,0.00175
9.00E-05,2.00E-05
0,0
0.00175,4.00E-04
0.00233,0.00054
0.00408,0.00094
0.00654,0.0015
0.01809,0.00416
0.00992,0.00228
0.01102,0.00254
0.00263,6.00E-04
0.00053,0.00012
0.00068,0.00016
0,0
0.00233,0.00054
0.00285,0.00066
0.05882,0.01354
0.00583,0.00134
0.00463,0.00107
1.00E-05,0
0.00194,0.00045
0.0016,0.00037
0.00031,7.00E-05
0.00214,0.00049
0.00337,0.00078
0.00175,4.00E-04
0.00204,0.00047
5.00E-05,1.00E-05
0.01135,0.00261
2.00E-05,0
0.00193,0.00044
0.00018,4.00E-05
0.00929,0.00214
0,0
0.00876,0.00202
0.01134,0.00261
3.00E-05,1.00E-05
0.00385,0.00089
0.00846,0.00195
0,0
0.00671,0.00154
0.00175,4.00E-04
0.00052,0.00012
0.02902,0.00668
0.01624,0.00374
0.00051,0.00012
0.00023,5.00E-05
0.00024,6.00E-05
0.00379,0.00087
0.00292,0.00067
0.05846,0.01346
0.00048,0.00011
0.00438,0.00101
0.06902,0.01589
0.00175,4.00E-04
0.00292,0.00067
0.00215,5.00E-04
0.03248,0.00748
0.01726,0.00397
0.00368,0.00085
0.00189,0.00043
1.00E-05,0
0.0035,0.00081
0.00132,3.00E-04
0.01206,0.00278
0.00395,0.00091
0.00496,0.00114
0.00292,0.00067
0.02604,0.006
0.00127,0.00029
0.00044,1.00E-04
0.00011,3.00E-05
0.00184,0.00042
0.00143,0.00033
0.00148,0.00034
0.00233,0.00054
0.0048,0.00111
0.00017,4.00E-05
0,0
0.02417,0.00557
0.00408,0.00094
0.0035,0.00081
0.00204,0.00047
0.00263,6.00E-04
0.014,0.00322
0.00388,0.00089
0.00814,0.00187
0.01901,0.00438
0.01239,0.00285
0.00207,0.00048
0.00587,0.00135
0.00128,0.00029
0.00452,0.00104
0.00904,0.00208
0.00842,0.00194
0.00236,0.00054
0.00779,0.00179
0.00684,0.00157
0.01722,0.00396
4.00E-05,1.00E-05
0.00123,0.00028
0.00016,4.00E-05
9.00E-05,2.00E-05
0.00175,4.00E-04
0.00175,4.00E-04
0.00263,6.00E-04
0.09939,0.02288
0.00233,0.00054
0.03457,0.00796
0.00209,0.00048
2.00E-05,0
0.01771,0.00408
0.00528,0.00122
0.00012,3.00E-05
0.00125,0.00029
0.00509,0.00117
0.00699,0.00161
0.00175,4.00E-04
0.01898,0.00437
0.00428,0.00099
0.01888,0.00435
0.00145,0.00033
0.00793,0.00183
0.00263,6.00E-04
0.00554,0.00128
0.00847,0.00195
0.00524,0.00121
0.0035,0.00081
0.0099,0.00228
0.00368,0.00085
0.05681,0.01308
0.00079,0.00018
0.00285,0.00066
0.00718,0.00165
0.01267,0.00292
0,0
0.00733,0.00169
0.00321,0.00074
0.00286,0.00066
0.00471,0.00108
0.00268,0.00062
0.00412,0.00095
0.00438,0.00101
0.01181,0.00272
0.00285,0.00066
0,0
0.00408,0.00094
0.02076,0.00478
0.00379,0.00087
0.00292,0.00067
0.00024,6.00E-05
0.0035,0.00081
0.00062,0.00014
0.00467,0.00107
0.01053,0.00242
0.00479,0.0011
0.00408,0.00094
0.0151,0.00348
0.00408,0.00094
0.00422,0.00097
0.00066,0.00015
0.00233,0.00054
0.00207,0.00048
0.00292,0.00067
0.00011,3.00E-05
0.00211,0.00049
0.00553,0.00127
0.02076,0.00478
0.02386,0.00549
0.00175,4.00E-04
0.00388,0.00089
0.00393,9.00E-04
0.02158,0.00497
0.00838,0.00193
0.01304,0.003
0.00233,0.00054
0.00094,0.00022
0.00204,0.00047
0.01985,0.00457
0.00085,2.00E-04
0.00318,0.00073
0.00233,0.00054
0.00072,0.00017
0.0061,0.0014
0.00408,0.00094
0.0275,0.00633
0.00291,0.00067
0.0032,0.00074
1.00E-04,2.00E-05
4.00E-04,9.00E-05
0.00709,0.00163
6.00E-05,1.00E-05
0.00085,2.00E-04
1.00E-04,2.00E-05
0.0443,0.0102
0.0047,0.00108
0.00187,0.00043
0.00354,0.00082
0.00175,4.00E-04
0.00169,0.00039
7.00E-04,0.00016
0.00726,0.00167
0.00179,0.00041
0.00175,4.00E-04
0.00044,1.00E-04
0.00057,0.00013
0.00078,0.00018
0.0032,0.00074
0.00427,0.00098
0.03318,0.00764
0.00204,0.00047
0.04616,0.01063
0.01157,0.00266
0.01117,0.00257
0.00148,0.00034
0.00036,8.00E-05
0.00053,0.00012
0.01313,0.00302
1.00E-05,0
0.00124,0.00029
0.00175,4.00E-04
0.00532,0.00122
0.01773,0.00408
0.00944,0.00217
0.00408,0.00094
0.00233,0.00054
0.01341,0.00309
0.00581,0.00134
0.00233,0.00054
0.00292,0.00067
0.00137,0.00032
0.00292,0.00067
0.00233,0.00054
0.00218,5.00E-04
0.00391,9.00E-04
0.00263,6.00E-04
0.00033,8.00E-05
0.00204,0.00047
0.00285,0.00066
0.00233,0.00054
2.00E-05,1.00E-05
0.00204,0.00047
0.00051,0.00012
0.00175,4.00E-04
0.00215,5.00E-04
0.00819,0.00189
0.00477,0.0011
0.00263,6.00E-04
0.0093,0.00214
0.00414,0.00095
0.00011,3.00E-05
0.02087,0.00481
0.0019,0.00044
0.00436,0.001
0.00583,0.00134
0.00088,2.00E-04
0.01114,0.00257
0,0
0.00175,4.00E-04
0.04039,0.0093
0.03587,0.00826
0.02278,0.00524
0.00263,6.00E-04
0.03247,0.00748
0.00026,6.00E-05
0.03897,0.00897
0.00043,1.00E-04
0.00697,0.00161
0.01079,0.00249
0.00103,0.00024
0.00011,3.00E-05
0.0128,0.00295
0.0014,0.00032
0.00053,0.00012
0.00156,0.00036
0.00204,0.00047
0.00068,0.00016
0.00203,0.00047
0.00051,0.00012
0.00204,0.00047
0.00132,3.00E-04
0.00263,6.00E-04
0.00304,7.00E-04
1.00E-05,0
0.00512,0.00118
7.00E-05,2.00E-05
0.01337,0.00308
0.04497,0.01035
0.00292,0.00067
0.00038,9.00E-05
0.01388,0.00319
0.00011,3.00E-05
0.00054,0.00013
0.00078,0.00018
0.00115,0.00026
0.00422,0.00097
0.00012,3.00E-05
0.00051,0.00012
0.05462,0.01258
0.00233,0.00054
0.00383,0.00088
0.00321,0.00074
1.00E-05,0
0.00039,9.00E-05
0.0035,0.00081
0.00789,0.00182
0.00292,0.00067
0.00204,0.00047
0.00079,0.00018
0.00175,4.00E-04
0.02895,0.00667
0.00175,4.00E-04
0.0016,0.00037
0.14137,0.03255
0.00627,0.00144
0.00204,0.00047
6.00E-05,1.00E-05
0.00233,0.00054
0.05837,0.01344
0,0
0.0037,0.00085
9.00E-05,2.00E-05
0.01611,0.00371
0.04514,0.01039
0.00023,5.00E-05
0.00069,0.00016
0.0025,0.00057
0.00197,0.00045
0.00233,0.00054
0.00157,0.00036
0.00525,0.00121
0.01359,0.00313
0.00039,9.00E-05
0.00148,0.00034
0.04143,0.00954
0.00978,0.00225
0.01994,0.00459
0.00292,0.00067
0.00263,6.00E-04
0.00036,8.00E-05
0.00318,0.00073
0.00263,6.00E-04
0.00367,0.00085
0.00242,0.00056
0.0102,0.00235
0.00095,0.00022
0.00204,0.00047
0,0
0.00022,5.00E-05
0.02679,0.00617
0.00175,4.00E-04
0.00315,0.00073
0.00043,1.00E-04
0.00321,0.00074
0.00233,0.00054
0.00204,0.00047
3.00E-05,1.00E-05
0.00137,0.00031
0.00519,0.0012
0.00106,0.00024
0.04319,0.00994
0.01201,0.00277
0.00204,0.00047
0.00059,0.00014
0.00324,0.00075
0.03396,0.00782
0.00347,8.00E-04
0.00022,5.00E-05
0.02326,0.00535
0,0
0.00312,0.00072
0.00507,0.00117
0.00698,0.00161
0.00026,6.00E-05
0.0446,0.01027
9.00E-05,2.00E-05
0.00175,4.00E-04
0.00175,4.00E-04
0.01571,0.00362
0.00467,0.00107
0.00036,8.00E-05
0.00239,0.00055
0.00256,0.00059
0.00015,4.00E-05
0.00062,0.00014
0.01042,0.0024
0.0035,0.00081
0.00472,0.00109
0.00496,0.00114
0.00233,0.00054
0.00292,0.00067
0.00496,0.00114
9.00E-05,2.00E-05
0.00219,5.00E-04
0.00683,0.00157
2.00E-05,0
0.00207,0.00048
0.01617,0.00372
0.00175,4.00E-04
0.00233,0.00054
0.00175,4.00E-04
0,0
0.00175,4.00E-04
0.00438,0.00101
0.00591,0.00136
0.00293,0.00067
0.00185,0.00043
0.00789,0.00182
0.00233,0.00054
0.00081,0.00019
0.00408,0.00094
0.00623,0.00143
4.00E-05,1.00E-05
0.00985,0.00227
0.00255,0.00059
0.00327,0.00075
0.0035,0.00081
0.00156,0.00036
0.00274,0.00063
0.00156,0.00036
3.00E-04,7.00E-05
0.00263,6.00E-04
0.00233,0.00054
0.00263,6.00E-04
0.00267,0.00061
0,0
0.03405,0.00784
0.00233,0.00054
0.00152,0.00035
0.00207,0.00048
0.00233,0.00054
7.00E-04,0.00016
0.00233,0.00054
0.00263,6.00E-04
0,0
3.00E-05,1.00E-05
0.00175,4.00E-04
0.02756,0.00635
9.00E-05,2.00E-05
0.00875,0.00202
0.0078,0.0018
0.00835,0.00192
0.00286,0.00066
0.00175,4.00E-04
0.00024,6.00E-05
0.00791,0.00182
0.00094,0.00022
0.00321,0.00074
0.00292,0.00067
0.00233,0.00054
0.00233,0.00054
0.00053,0.00012
0.00108,0.00025
0.02182,0.00502
0.01131,0.0026
0.0155,0.00357
9.00E-05,2.00E-05
0.00036,8.00E-05
0.00504,0.00116
0.00175,4.00E-04
0.00254,0.00058
0.21392,0.04925
9.00E-05,2.00E-05
0.00496,0.00114
0.00216,5.00E-04
0.00379,0.00087
0.00136,0.00031
0.00263,6.00E-04
0.00068,0.00016
0.00574,0.00132
0.00655,0.00151
0.00283,0.00065
0.01079,0.00249
1.00E-04,2.00E-05
0.00838,0.00193
3.00E-05,1.00E-05
0.00137,0.00031
0.04906,0.0113
9.00E-05,2.00E-05
0.02278,0.00524
0.00467,0.00107
0.00845,0.00194
0.0035,0.00081
0.00091,0.00021
0.0017,0.00039
0,0
0.00148,0.00034
0.00285,0.00066
0.00733,0.00169
0.00671,0.00154
0.00204,0.00047
0.0035,0.00081
0.06087,0.01401
0.03837,0.00883
1.00E-05,0
0.00175,4.00E-04
0.01838,0.00423
0.00784,0.0018
0.00263,6.00E-04
0.00091,0.00021
0.07597,0.01749
0.00527,0.00121
0.0026,6.00E-04
0.00051,0.00012
0.00188,0.00043
0.00233,0.00054
1.00E-05,0
0.00127,0.00029
0.00204,0.00047
0.02988,0.00688
0.00527,0.00121
0.001,0.00023
0.01187,0.00273
0.00204,0.00047
0.02916,0.00671
0.00233,0.00054
0.04415,0.01016
0.02451,0.00564
0.00403,0.00093
0.00034,8.00E-05
0.0065,0.0015
0.03167,0.00729
9.00E-05,2.00E-05
0.00046,0.00011
0.00723,0.00166
0.00175,4.00E-04
0,0
0.00389,9.00E-04
0.00066,0.00015
0.00788,0.00181
0.00175,4.00E-04
0.00067,0.00015
0.01269,0.00292
0.00026,6.00E-05
0.00028,6.00E-05
0.00011,3.00E-05
0.00263,6.00E-04
0.00233,0.00054
0.00018,4.00E-05
0.00978,0.00225
0.00016,4.00E-05
0.00014,3.00E-05
0.00362,0.00083
0.00132,3.00E-04
0.0035,0.00081
0.02798,0.00644
0.00181,0.00042
0.00175,4.00E-04
0.00175,4.00E-04
0.00431,0.00099
0.00175,4.00E-04
4.00E-05,1.00E-05
9.00E-05,2.00E-05
0.00204,0.00047
0.00175,4.00E-04
0.00467,0.00107
0.0021,0.00048
0.0042,0.00097
0.00487,0.00112
1.00E-05,0
0.00292,0.00067
0.00281,0.00065
0.00231,0.00053
0.18194,0.04189
0.00157,0.00036
0.00017,4.00E-05
0.0019,0.00044
0.00535,0.00123
0.00735,0.00169
0.00091,0.00021
3.00E-05,1.00E-05
0.00321,0.00074
0.00215,5.00E-04
0.00014,3.00E-05
0.00033,8.00E-05
0.00047,0.00011
0.06984,0.01608
0.00986,0.00227
0.01684,0.00388
0.00126,0.00029
0.03138,0.00722
0.01756,0.00404
0.00339,0.00078
0.00094,0.00022
0.00736,0.00169
0.00069,0.00016
0.00032,7.00E-05
0.05546,0.01277
0.00467,0.00107
0.00103,0.00024
0.04871,0.01121
0.00023,5.00E-05
0.03108,0.00716
0.14506,0.0334
0.00233,0.00054
0.03024,0.00696
0.03995,0.0092
0.00978,0.00225
0.00233,0.00054
0.00175,4.00E-04
0.00103,0.00024
0.00738,0.0017
0.0017,0.00039
0.00175,4.00E-04
0.01021,0.00235
0.00095,0.00022
0.00136,0.00031
0.00312,0.00072
0.00181,0.00042
0.03822,0.0088
0.02929,0.00674
0.00265,0.00061
9.00E-05,2.00E-05
0.00687,0.00158
0.00136,0.00031
0.00032,7.00E-05
0.00233,0.00054
0.00292,0.00067
0.00263,6.00E-04
0.00303,7.00E-04
0.00324,0.00075
0.09605,0.02211
0.00175,4.00E-04
0.00481,0.00111
0.00257,0.00059
0.00105,0.00024
5.00E-05,1.00E-05
0.00175,4.00E-04
0.00467,0.00107
0.00244,0.00056
0.003,0.00069
0.0017,0.00039
0.00106,0.00024
0.00321,0.00074
0.00233,0.00054
0.00292,0.00067
0.003,0.00069
0.00232,0.00053
0.0016,0.00037
0.0036,0.00083
0.00016,4.00E-05
0.00382,0.00088
0.00337,0.00078
0.00634,0.00146
0.00067,0.00015
0.00079,0.00018
0.00127,0.00029
0.00026,6.00E-05
0.00233,0.00054
0.00377,0.00087
0.00192,0.00044
0.00129,3.00E-04
0.00132,3.00E-04
0.00167,0.00038
0.02035,0.00469
0.00063,0.00015
5.00E-05,1.00E-05
0.00263,6.00E-04
0.00175,4.00E-04
0.01175,0.0027
0.00554,0.00128
0.12264,0.02824
0.00069,0.00016
0.00175,4.00E-04
0,0
0.00081,0.00019
0.0229,0.00527
0.00017,4.00E-05
0.00419,0.00096
0.00018,4.00E-05
0.00028,6.00E-05
0.0035,0.00081
0.05039,0.0116
0.0052,0.0012
0.00657,0.00151
0.00211,0.00049
0.00496,0.00114
0.006,0.00138
0.00978,0.00225
0.00408,0.00094
0.00838,0.00193
0.00085,2.00E-04
0.00239,0.00055
8.00E-05,2.00E-05
0.00175,4.00E-04
0.00043,1.00E-04
0.00379,0.00087
0.00126,0.00029
0.00987,0.00227
0,0
0.006,0.00138
0.00038,9.00E-05
0.00292,0.00067
0.00444,0.00102
0.00546,0.00126
3.00E-05,1.00E-05
1.00E-05,0
0.01109,0.00255
0.145,0.03338
3.00E-05,1.00E-05
0.00026,6.00E-05
0.00175,4.00E-04
0.00025,6.00E-05
0.00292,0.00067
0.00181,0.00042
0.00027,6.00E-05
0.00286,0.00066
0.00204,0.00047
0.00233,0.00054
0,0
0.00144,0.00033
0.00549,0.00126
0.01581,0.00364
0.00334,0.00077
5.00E-05,1.00E-05
0,0
0.00041,9.00E-05
0.00069,0.00016
0.00011,3.00E-05
8.00E-04,0.00018
0.00565,0.0013
0.01203,0.00277
0.00117,0.00027
0.0314,0.00723
0.00227,0.00052
0.00175,4.00E-04
0.00113,0.00026
0.003,0.00069
0.007,0.00161
0.00036,8.00E-05
0.00139,0.00032
0.02576,0.00593
0.00011,3.00E-05
0.00175,4.00E-04
0.00081,0.00019
0,0
0.00053,0.00012
0.00233,0.00054
0.00039,9.00E-05
0.00014,3.00E-05
0.00775,0.00179
0,0
0.00026,6.00E-05
0.00175,4.00E-04
0.0019,0.00044
0.00112,0.00026
2.00E-05,0
0.00091,0.00021
0.00174,4.00E-04
0.0104,0.00239
9.00E-05,2.00E-05
0.00331,0.00076
0.00233,0.00054
0.00328,0.00076
0.00233,0.00054
0.00525,0.00121
6.00E-05,1.00E-05
0.00148,0.00034
0.00233,0.00054
0.0052,0.0012
0.00204,0.00047
2.00E-05,0
0.02513,0.00578
4.00E-05,1.00E-05
0.01918,0.00442
0.00361,0.00083
0.0042,0.00097
0.02557,0.00589
0.0053,0.00122
1.00E-05,0
0.00253,0.00058
0.01867,0.0043
0.00403,0.00093
0.05342,0.0123
0.00175,4.00E-04
0.05201,0.01197
0.00169,0.00039
6.00E-05,1.00E-05
0.00204,0.00047
0.00379,0.00087
0.00163,0.00038
0.00583,0.00134
0.00142,0.00033
0.00026,6.00E-05
0.006,0.00138
0.00554,0.00128
0.00265,0.00061
0.0017,0.00039
3.00E-05,1.00E-05
4.00E-05,1.00E-05
3.00E-05,1.00E-05
0.00018,4.00E-05
0.00263,6.00E-04
9.00E-05,2.00E-05
1.00E-05,0
0.00175,4.00E-04
0.00175,4.00E-04
0.01427,0.00329
0.00379,0.00087
0.0013,3.00E-04
0,0
0.00496,0.00114
0.0035,0.00081
0.00445,0.00102
0.07004,0.01612
0.00182,0.00042
0.00187,0.00043
0.00262,6.00E-04
0.01077,0.00248
0.00079,0.00018
0.00014,3.00E-05
0.00918,0.00211
0,0
0.00017,4.00E-05
0.0407,0.00937
0.00026,6.00E-05
4.00E-05,1.00E-05
0.00233,0.00054
0,0
0.00286,0.00066
0.00717,0.00165
0.00233,0.00054
0.00204,0.00047
0.00204,0.00047
0.00067,0.00015
0.00092,0.00021
0.01667,0.00384
0.04963,0.01143
0.00233,0.00054
0.00204,0.00047
0.01757,0.00404
0.00012,3.00E-05
0.00408,0.00094
0.00472,0.00109
1.00E-05,0
0.00692,0.00159
0.01309,0.00301
0.00408,0.00094
0.00175,4.00E-04
0.00175,4.00E-04
0.00019,4.00E-05
0.00233,0.00054
0.00681,0.00157
0.0035,0.00081
0.04019,0.00925
0,0
0.00613,0.00141
0.00419,0.00096
0.00175,4.00E-04
0.01791,0.00412
0.00817,0.00188
0.00233,0.00054
0.00263,6.00E-04
0.00204,0.00047
0.00175,4.00E-04
0.01151,0.00265
0.00018,4.00E-05
0,0
0.02626,0.00605
0.00547,0.00126
0.00359,0.00083
0.00157,0.00036
0.00204,0.00047
0.00021,5.00E-05
0,0
0.02188,0.00504
0.00331,0.00076
0.03418,0.00787
0.00652,0.0015
0.00292,0.00067
0.00233,0.00054
0.00788,0.00181
0.00717,0.00165
0.00671,0.00154
0.00164,0.00038
0.00316,0.00073
0,0
0.00204,0.00047
0.00071,0.00016
0.02896,0.00667
0.01063,0.00245
0.00941,0.00217
0.00321,0.00074
0.00091,0.00021
0.00172,4.00E-04
0.00292,0.00067
0.02569,0.00591
0.00414,0.00095
0.00581,0.00134
0.00043,1.00E-04
0.00321,0.00074
0.02047,0.00471
0.00406,0.00093
0.00015,4.00E-05
0.00025,6.00E-05
0.00292,0.00067
0.00085,2.00E-04
0.00076,0.00018
0.00175,4.00E-04
0.0105,0.00242
0.07311,0.01683
0.0013,3.00E-04
0.04906,0.01129
0.00914,0.0021
0.00239,0.00055
0.07573,0.01744
0.00193,0.00044
0.00987,0.00227
0.00378,0.00087
0.00026,6.00E-05
0.00313,0.00072
0.00216,5.00E-04
0.0017,0.00039
0.00377,0.00087
0.17247,0.03971
0.0184,0.00424
0.00233,0.00054
0.00204,0.00047
0.00022,5.00E-05
0.02541,0.00585
0.00043,1.00E-04
0.00683,0.00157
0.00085,2.00E-04
0.00642,0.00148
0.00236,0.00054
0.00292,0.00067
0.00037,9.00E-05
0.05514,0.01269
0.00286,0.00066
0.00467,0.00107
0.00204,0.00047
0.02184,0.00503
0.00178,0.00041
0.00549,0.00126
0.00321,0.00074
0.01359,0.00313
0.00078,0.00018
0.00066,0.00015
0.00247,0.00057
0.00079,0.00018
0.00292,0.00067
0.0035,0.00081
0.00292,0.00067
0.0051,0.00117
0.00286,0.00066
0.00018,4.00E-05
0.00368,0.00085
0.00546,0.00126
0.00175,4.00E-04
0.01817,0.00418
0.006,0.00138
0,0
0.00271,0.00062
0.00138,0.00032
0.00519,0.0012
0.00805,0.00185
0.0035,0.00081
0.01262,0.0029
0.00204,0.00047
0.00347,8.00E-04
0.00233,0.00054
0.03096,0.00713
0.02194,0.00505
0.00753,0.00173
2.00E-05,0
0.00085,2.00E-04
0.00204,0.00047
0.00377,0.00087
0.00187,0.00043
0.00175,4.00E-04
0.00263,6.00E-04
0.00233,0.00054
0.00292,0.00067
0.00408,0.00094
0.00292,0.00067
0.01138,0.00262
0.00438,0.00101
0.02695,0.0062
0.00106,0.00024
0.00467,0.00107
0.00175,4.00E-04
0.01091,0.00251
0.00408,0.00094
0.00012,3.00E-05
7.00E-05,2.00E-05
0.00035,8.00E-05
0.00211,0.00049
0.00801,0.00184
0.00835,0.00192
0.0018,0.00041
0.00011,3.00E-05
0.0018,0.00041
0.00845,0.00194
0.00087,2.00E-04
0.00175,4.00E-04
0.00233,0.00054
0,0
0.0047,0.00108
0.00263,6.00E-04
0.00014,3.00E-05
0.02739,0.0063
0.00204,0.00047
0.0035,0.00081
0.00321,0.00074
0.00705,0.00162
0.00655,0.00151
0.00233,0.00054
0.00379,0.00087
0.01476,0.0034
0.00086,2.00E-04
0.00755,0.00174
0.02684,0.00618
0.00175,4.00E-04
0.00175,4.00E-04
0.00382,0.00088
0.00566,0.0013
1.00E-05,0
0.06493,0.01495
0.00451,0.00104
0.0093,0.00214
0.00233,0.00054
0.01913,0.0044
0.0017,0.00039
6.00E-05,1.00E-05
0.00379,0.00087
0,0
0.00204,0.00047
0.01468,0.00338
0.00012,3.00E-05
0.00263,6.00E-04
0.00571,0.00131
0.01154,0.00266
0.00263,6.00E-04
0.00189,0.00044
0.00288,0.00066
0.00019,4.00E-05
0.03314,0.00763
0.06068,0.01397
0.00207,0.00048
0.00554,0.00128
0.00039,9.00E-05
0.01646,0.00379
0.00094,0.00022
0.00087,2.00E-04
0.00175,4.00E-04
0.00034,8.00E-05
0.00233,0.00054
0.01457,0.00335
0.00204,0.00047
0.0013,3.00E-04
0.00037,9.00E-05
0.00073,0.00017
0.00571,0.00131
3.00E-05,1.00E-05
0.01241,0.00286
0.00527,0.00121
0.00026,6.00E-05
0.007,0.00161
0.00051,0.00012
0.02353,0.00542
0.00175,4.00E-04
0.04262,0.00981
0.00233,0.00054
0.00469,0.00108
0.00233,0.00054
4.00E-05,1.00E-05
0.00965,0.00222
0.00263,6.00E-04
0.00175,4.00E-04
0.12943,0.0298
0.0206,0.00474
0.02883,0.00664
0.00067,0.00015
9.00E-05,2.00E-05
0.01429,0.00329
0.00467,0.00107
0.00451,0.00104
0.00175,4.00E-04
4.00E-05,1.00E-05
0.00175,4.00E-04
0.00036,8.00E-05
0.00104,0.00024
0.00237,0.00055
0.01855,0.00427
0.00583,0.00134
0.00106,0.00024
0.00175,4.00E-04
0.00055,0.00013
0.00204,0.00047
0.04649,0.0107
0.00204,0.00047
0.01063,0.00245
0.00408,0.00094
0.00759,0.00175
0.12748,0.02935
0.00168,0.00039
0.00175,4.00E-04
0.00214,0.00049
0.00115,0.00027
0.00263,6.00E-04
0,0
0.00014,3.00E-05
0.00288,0.00066
0.00525,0.00121
0.00288,0.00066
0.00551,0.00127
0.00039,9.00E-05
